user_id,title,movie_id,rating,release_date,sex,age
19,Star Wars: Episode V - The Empire Strikes Back (1980),1196,5,Action|Adventure|Drama|Sci-Fi|War,1,M
37,"Nutty Professor, The (1996)",788,1,Comedy|Fantasy|Romance|Sci-Fi,25,F
13,Kolya (1996),1446,3,Comedy,45,M
23,Seven (Se7en) (1995),47,2,Crime|Thriller,35,M
38,French Kiss (1995),236,4,Comedy|Romance,18,F
26,Airplane! (1980),2791,1,Comedy,25,M
5,Night of the Living Dead (1968),968,3,Horror|Sci-Fi,25,M
36,Gattaca (1997),1653,5,Drama|Sci-Fi|Thriller,25,M
58,"Fly, The (1986)",2455,5,Horror|Sci-Fi,25,M
97,Mildred Pierce (1945),2612,5,Drama,35,F
75,"Bug's Life, A (1998)",2355,4,Animation|Children's|Comedy,1,F
53,"Blob, The (1958)",1334,4,Horror|Sci-Fi,25,M
5,"Few Good Men, A (1992)",2268,2,Crime|Drama,25,M
33,Magnum Force (1973),3682,5,Western,45,M
54,Cool Hand Luke (1967),1276,4,Comedy|Drama,50,M
17,October Sky (1999),2501,4,Drama,50,M
73,Pink Floyd - The Wall (1982),1298,3,Drama|Musical|War,18,M
8,"Mariachi, El (1992)",3267,5,Action|Thriller,25,M
74,Secrets & Lies (1996),1041,5,Drama,35,M
10,"Mighty Ducks, The (1992)",2082,3,Children's|Comedy,35,F
71,Boiler Room (2000),3298,3,Drama,25,M
93,Licence to Kill (1989),2990,4,Action,25,M
24,"Breakfast Club, The (1985)",1968,5,Comedy|Drama,25,F
42,Runaway (1984),3937,3,Sci-Fi|Thriller,25,M
92,Darby O'Gill and the Little People (1959),2043,4,Adventure|Children's|Fantasy,18,F
18,Indiana Jones and the Temple of Doom (1984),2115,5,Action|Adventure,18,F
18,Dumbo (1941),1029,4,Animation|Children's|Musical,18,F
17,"Dark Crystal, The (1982)",2140,4,Children's|Fantasy|Sci-Fi,50,M
26,"Lost World: Jurassic Park, The (1997)",1544,3,Action|Adventure|Sci-Fi|Thriller,25,M
32,Snow Day (2000),3286,1,Comedy,25,F
42,Plan 9 from Outer Space (1958),1924,1,Horror|Sci-Fi,25,M
36,Monty Python's Life of Brian (1979),1080,3,Comedy,25,M
48,Titanic (1997),1721,4,Drama|Romance,25,M
35,It's a Wonderful Life (1946),953,5,Drama,45,M
53,Deep Blue Sea (1999),2722,3,Action|Sci-Fi|Thriller,25,M
17,Jurassic Park (1993),480,4,Action|Adventure|Sci-Fi,50,M
97,Apocalypse Now (1979),1208,3,Drama|War,35,F
9,Wallace & Gromit: The Best of Aardman Animation (1996),720,4,Animation,25,M
92,Godzilla (Gojira) (1984),2364,1,Action|Sci-Fi,18,F
18,Jumanji (1995),2,2,Adventure|Children's|Fantasy,18,F
81,Meet John Doe (1941),973,5,Drama,25,F
18,Die Hard (1988),1036,3,Action|Thriller,18,F
58,Galaxy Quest (1999),3175,4,Adventure|Comedy|Sci-Fi,25,M
62,She's Gotta Have It (1986),3422,3,Comedy|Romance,35,F
19,Star Wars: Episode VI - Return of the Jedi (1983),1210,4,Action|Adventure|Romance|Sci-Fi|War,1,M
53,"Paris, Texas (1984)",1305,5,Drama,25,M
10,Monty Python and the Holy Grail (1974),1136,4,Comedy,35,F
48,Last Action Hero (1993),485,2,Action|Comedy,25,M
75,Cats Don't Dance (1997),1489,4,Animation|Children's|Musical,1,F
22,Children of the Corn (1984),2122,3,Horror|Thriller,18,M
42,Communion (1989),3758,4,Drama|Sci-Fi|Thriller,25,M
53,"Last of the Mohicans, The (1992)",1408,5,Action|Romance|War,25,M
58,Fantasia (1940),1282,5,Animation|Children's|Musical,25,M
36,"Talented Mr. Ripley, The (1999)",3176,5,Drama|Mystery|Thriller,25,M
2,Kramer Vs. Kramer (1979),1955,4,Drama,56,M
45,"Quiet Man, The (1952)",1226,4,Comedy|Romance,45,F
51,Road Trip (2000),3617,4,Comedy,1,F
38,Pretty in Pink (1986),2145,4,Comedy|Drama|Romance,18,F
65,Independence Day (ID4) (1996),780,4,Action|Sci-Fi|War,35,M
22,Friday the 13th (1980),1974,3,Horror,18,M
96,"River Runs Through It, A (1992)",3100,4,Drama,25,F
45,Pollyanna (1960),1014,4,Children's|Comedy|Drama,45,F
22,Hercules (1997),1566,2,Adventure|Animation|Children's|Comedy|Musical,18,M
53,Soldier (1998),2322,4,Action|Adventure|Sci-Fi|Thriller|War,25,M
58,"Mask, The (1994)",367,4,Comedy|Crime|Fantasy,25,M
44,Star Wars: Episode V - The Empire Strikes Back (1980),1196,5,Action|Adventure|Drama|Sci-Fi|War,45,M
96,L.A. Confidential (1997),1617,4,Crime|Film-Noir|Mystery|Thriller,25,F
39,Boys Don't Cry (1999),2908,3,Drama,18,M
10,Singin' in the Rain (1952),899,4,Musical|Romance,35,F
34,American History X (1998),2329,5,Drama,18,F
69,Down in the Delta (1998),2434,2,Drama,25,F
79,Dead Again (1991),3044,4,Mystery|Romance|Thriller,45,F
35,M*A*S*H (1970),1294,4,Comedy|War,45,M
8,Any Given Sunday (1999),3173,2,Drama,25,M
15,American Psycho (2000),3535,2,Comedy|Horror|Thriller,25,M
10,Edward Scissorhands (1990),2291,4,Drama|Romance,35,F
76,Gone in 60 Seconds (2000),3717,4,Action|Crime,35,M
35,Young Frankenstein (1974),1278,4,Comedy|Horror,45,M
33,Cape Fear (1991),1343,5,Thriller,45,M
62,Michael (1996),1409,4,Comedy|Romance,35,F
45,"Midsummer Night's Dream, A (1999)",2622,3,Comedy|Fantasy,45,F
44,Much Ado About Nothing (1993),497,5,Comedy|Romance,45,M
11,Billy Madison (1995),216,4,Comedy,25,F
23,Jackie Brown (1997),1729,3,Crime|Drama,35,M
1,Ferris Bueller's Day Off (1986),2918,4,Comedy,1,F
69,Glengarry Glen Ross (1992),1095,5,Drama,25,F
90,Titan A.E. (2000),3745,4,Adventure|Animation|Sci-Fi,56,M
67,Reds (1981),2929,4,Drama,50,F
35,Afterglow (1997),1733,4,Drama|Romance,45,M
92,"General's Daughter, The (1999)",2688,3,Drama|Thriller,18,F
53,Glory (1989),1242,5,Action|Drama|War,25,M
26,Big (1988),2797,3,Comedy|Fantasy,25,M
48,Time Bandits (1981),2968,3,Adventure|Fantasy|Sci-Fi,25,M
22,Wayne's World 2 (1993),3254,3,Comedy,18,M
57,Magnolia (1999),3160,5,Drama,18,M
5,Pump Up the Volume (1990),1268,2,Drama,25,M
15,"Rainmaker, The (1997)",1672,4,Drama,25,M
24,"Room with a View, A (1986)",1296,5,Drama|Romance,25,F
19,Blue Streak (1999),2860,5,Comedy,1,M
36,"Hunt for Red October, The (1990)",1610,5,Action|Thriller,25,M
81,"Manchurian Candidate, The (1962)",1267,4,Film-Noir|Thriller,25,F
96,Willy Wonka and the Chocolate Factory (1971),1073,4,Adventure|Children's|Comedy|Fantasy,25,F
23,"Dark Crystal, The (1982)",2140,2,Children's|Fantasy|Sci-Fi,35,M
23,Supergirl (1984),3877,1,Action|Adventure|Fantasy,35,M
86,Gold Diggers: The Secret of Bear Mountain (1995),754,5,Adventure|Children's,1,F
26,Fatal Instinct (1993),445,1,Comedy,25,M
88,Amadeus (1984),1225,5,Drama,45,F
51,Aladdin (1992),588,4,Animation|Children's|Comedy|Musical,1,F
48,American Pie (1999),2706,2,Comedy,25,M
18,Edward Scissorhands (1990),2291,5,Drama|Romance,18,F
13,"Fifth Element, The (1997)",1527,4,Action|Sci-Fi,45,M
24,Roger & Me (1989),2064,4,Comedy|Documentary,25,F
33,"Game, The (1997)",1625,2,Mystery|Thriller,45,M
48,Superman (1978),2640,4,Action|Adventure|Sci-Fi,25,M
59,L.A. Confidential (1997),1617,3,Crime|Film-Noir|Mystery|Thriller,50,F
69,Titanic (1997),1721,4,Drama|Romance,25,F
35,Jerry Maguire (1996),1393,3,Drama|Romance,45,M
48,Sleepy Hollow (1999),3081,3,Horror|Romance,25,M
35,"Fistful of Dollars, A (1964)",2951,4,Action|Western,45,M
5,"Sweet Hereafter, The (1997)",1719,3,Drama,25,M
48,Rocky V (1990),2412,2,Action|Drama,25,M
25,"Rocketeer, The (1991)",2094,3,Action|Adventure|Sci-Fi,18,M
59,"Matrix, The (1999)",2571,3,Action|Sci-Fi|Thriller,50,F
100,Star Trek III: The Search for Spock (1984),1375,3,Action|Adventure|Sci-Fi,35,M
62,Mr. Smith Goes to Washington (1939),954,4,Drama,35,F
73,Spaceballs (1987),3033,4,Comedy|Sci-Fi,18,M
27,"Player, The (1992)",2289,4,Comedy|Drama,25,M
6,Arthur (1981),3524,3,Comedy|Romance,50,F
90,You've Got Mail (1998),2424,3,Comedy|Romance,56,M
53,Anaconda (1997),1499,2,Action|Adventure|Thriller,25,M
76,Rules of Engagement (2000),3513,3,Drama|Thriller,35,M
45,Diner (1982),3543,2,Comedy|Drama,45,F
62,Falling Down (1993),3020,3,Action|Drama,35,F
17,Night of the Creeps (1986),3696,3,Comedy|Horror|Sci-Fi,50,M
37,Gone with the Wind (1939),920,5,Drama|Romance|War,25,F
62,Carrie (1976),1345,3,Horror,35,F
48,When Harry Met Sally... (1989),1307,3,Comedy|Romance,25,M
36,Stripes (1981),1663,4,Comedy,25,M
11,Schizopolis (1996),1546,4,Comedy,25,F
5,Ghostbusters (1984),2716,3,Comedy|Horror,25,M
6,Pocahontas (1995),48,5,Animation|Children's|Musical|Romance,50,F
48,Little Women (1994),261,3,Drama,25,M
15,Donnie Brasco (1997),1466,4,Crime|Drama,25,M
18,Tron (1982),2105,4,Action|Adventure|Fantasy|Sci-Fi,18,F
84,Batman (1989),592,2,Action|Adventure|Crime|Drama,18,M
90,Sister Act (1992),3247,2,Comedy|Crime,56,M
11,Being John Malkovich (1999),2997,4,Comedy,25,F
97,"Conversation, The (1974)",3730,4,Drama|Mystery,35,F
53,Stargate (1994),316,4,Action|Adventure|Sci-Fi,25,M
83,Elizabeth (1998),2336,5,Drama,25,F
17,"Silence of the Lambs, The (1991)",593,5,Drama|Thriller,50,M
22,Armageddon (1998),1917,1,Action|Adventure|Sci-Fi|Thriller,18,M
59,Chinatown (1974),1252,4,Film-Noir|Mystery|Thriller,50,F
99,Seven (Se7en) (1995),47,5,Crime|Thriller,1,F
93,Mad Max 2 (a.k.a. The Road Warrior) (1981),3703,4,Action|Sci-Fi,25,M
7,Tomorrow Never Dies (1997),1722,4,Action|Romance|Thriller,35,M
15,Bowfinger (1999),2770,1,Comedy,25,M
54,American Graffiti (1973),3363,5,Comedy|Drama,50,M
90,"Big Sleep, The (1946)",1284,5,Film-Noir|Mystery,56,M
10,Rain Man (1988),1961,5,Drama,35,F
53,"Absent Minded Professor, The (1961)",2015,4,Children's|Comedy|Fantasy,25,M
60,Cookie's Fortune (1999),2583,4,Mystery,50,M
82,Deep Blue Sea (1999),2722,4,Action|Sci-Fi|Thriller,25,M
97,"Treasure of the Sierra Madre, The (1948)",1254,5,Adventure,35,F
48,"Godfather: Part II, The (1974)",1221,4,Action|Crime|Drama,25,M
13,Star Wars: Episode V - The Empire Strikes Back (1980),1196,5,Action|Adventure|Drama|Sci-Fi|War,45,M
60,Star Trek: First Contact (1996),1356,3,Action|Adventure|Sci-Fi,50,M
48,Get Shorty (1995),21,3,Action|Comedy|Drama,25,M
39,Shakespeare in Love (1998),2396,5,Comedy|Romance,18,M
53,Armageddon (1998),1917,3,Action|Adventure|Sci-Fi|Thriller,25,M
13,True Lies (1994),380,3,Action|Adventure|Comedy|Romance,45,M
59,It Happened One Night (1934),905,5,Comedy,50,F
67,Airplane! (1980),2791,3,Comedy,50,F
36,Peggy Sue Got Married (1986),2469,4,Comedy|Romance,25,M
59,Top Hat (1935),945,3,Comedy|Musical|Romance,50,F
36,Death and the Maiden (1994),229,5,Drama|Thriller,25,M
53,Don Juan DeMarco (1995),224,3,Comedy|Drama|Romance,25,M
90,"Corruptor, The (1999)",2540,4,Action|Crime|Drama|Thriller,56,M
100,Star Trek: First Contact (1996),1356,3,Action|Adventure|Sci-Fi,35,M
48,Jurassic Park (1993),480,5,Action|Adventure|Sci-Fi,25,M
2,"Green Mile, The (1999)",3147,5,Drama|Thriller,56,M
34,"Saint, The (1997)",1479,4,Action|Romance|Thriller,18,F
78,Babes in Toyland (1961),2017,4,Children's|Fantasy|Musical,45,F
92,Sense and Sensibility (1995),17,4,Drama|Romance,18,F
48,Reality Bites (1994),372,3,Comedy|Drama,25,M
90,Twin Dragons (Shuang long hui) (1992),2582,5,Action|Comedy,56,M
22,Independence Day (ID4) (1996),780,3,Action|Sci-Fi|War,18,M
58,Harold and Maude (1971),1235,5,Comedy,25,M
53,Superman II (1980),2641,3,Action|Adventure|Sci-Fi,25,M
15,Jackie Brown (1997),1729,2,Crime|Drama,25,M
88,Braveheart (1995),110,4,Action|Drama|War,45,F
19,Dr. No (1962),2949,4,Action,1,M
75,Pete's Dragon (1977),1030,4,Adventure|Animation|Children's|Musical,1,F
27,Strictly Ballroom (1992),1188,3,Comedy|Romance,25,M
96,"Apostle, The (1997)",1694,2,Drama,25,F
92,54 (1998),2188,1,Drama,18,F
45,Arsenic and Old Lace (1944),1269,3,Comedy|Mystery|Thriller,45,F
73,Kids in the Hall: Brain Candy (1996),663,3,Comedy,18,M
33,"20,000 Leagues Under the Sea (1954)",1019,4,Adventure|Children's|Fantasy|Sci-Fi,45,M
44,Agnes of God (1985),3251,4,Drama|Mystery,45,M
65,Batman (1989),592,5,Action|Adventure|Crime|Drama,35,M
42,Superman III (1983),2642,3,Action|Adventure|Sci-Fi,25,M
48,Mars Attacks! (1996),1391,2,Action|Comedy|Sci-Fi|War,25,M
74,"Silence of the Lambs, The (1991)",593,5,Drama|Thriller,35,M
11,Teaching Mrs. Tingle (1999),2806,1,Comedy|Thriller,25,F
62,Mulholland Falls (1996),707,2,Crime|Film-Noir|Thriller,35,F
35,Jonah Who Will Be 25 in the Year 2000 (1976),3473,3,Comedy,45,M
62,"Rocky Horror Picture Show, The (1975)",2657,3,Comedy|Horror|Musical|Sci-Fi,35,F
59,"Treasure of the Sierra Madre, The (1948)",1254,3,Adventure,50,F
52,Enemy of the State (1998),2353,5,Action|Thriller,18,M
92,"Green Mile, The (1999)",3147,3,Drama|Thriller,18,F
19,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2790,3,Horror,1,M
8,Primary Colors (1998),1810,2,Drama,25,M
48,Mystery Men (1999),2723,2,Action|Adventure|Comedy,25,M
40,Crocodile Dundee II (1988),2471,4,Adventure|Comedy,45,M
23,Poltergeist (1982),1994,4,Horror|Thriller,35,M
73,Caddyshack (1980),3552,4,Comedy,18,M
22,Gremlins 2: The New Batch (1990),2004,3,Comedy|Horror,18,M
53,"Firm, The (1993)",454,3,Drama|Thriller,25,M
69,"Remains of the Day, The (1993)",515,5,Drama,25,F
19,Drive Me Crazy (1999),2888,2,Comedy|Romance,1,M
80,George of the Jungle (1997),1588,3,Children's|Comedy,56,M
3,"Bug's Life, A (1998)",2355,5,Animation|Children's|Comedy,25,M
48,Much Ado About Nothing (1993),497,3,Comedy|Romance,25,M
65,"Karate Kid, Part II, The (1986)",2421,4,Action|Adventure|Drama,35,M
15,Being John Malkovich (1999),2997,2,Comedy,25,M
74,Guess Who's Coming to Dinner (1967),3451,4,Comedy|Drama,35,M
33,Seven (Se7en) (1995),47,5,Crime|Thriller,45,M
18,Robin Hood (1973),3034,5,Animation|Children's,18,F
25,Jurassic Park (1993),480,4,Action|Adventure|Sci-Fi,18,M
35,Walkabout (1971),1419,4,Drama,45,M
62,Sliding Doors (1998),1680,3,Drama|Romance,35,F
26,Top Gun (1986),1101,4,Action|Romance,25,M
18,Maverick (1994),368,3,Action|Comedy|Western,18,F
84,Raiders of the Lost Ark (1981),1198,5,Action|Adventure,18,M
62,Casino (1995),16,4,Drama|Thriller,35,F
40,Captain Horatio Hornblower (1951),3406,4,Action|Adventure|War,45,M
19,Mission: Impossible (1996),648,3,Action|Adventure|Mystery,1,M
82,Reindeer Games (2000),3316,4,Action|Thriller,25,M
53,Labyrinth (1986),1967,5,Adventure|Children's|Fantasy,25,M
5,"Doors, The (1991)",1093,2,Drama|Musical,25,M
12,Chinatown (1974),1252,3,Film-Noir|Mystery|Thriller,25,M
48,Pulp Fiction (1994),296,4,Crime|Drama,25,M
74,"Producers, The (1968)",2300,5,Comedy|Musical,35,M
45,Naked in New York (1994),566,2,Comedy|Romance,45,F
52,Predator 2 (1990),3697,3,Action|Sci-Fi|Thriller,18,M
18,"Muppet Christmas Carol, The (1992)",2083,5,Children's|Musical,18,F
63,eXistenZ (1999),2600,3,Action|Sci-Fi|Thriller,18,M
92,"House on Haunted Hill, The (1999)",2995,2,Horror,18,F
65,Con Air (1997),1552,5,Action|Adventure|Thriller,35,M
81,Cool Hand Luke (1967),1276,5,Comedy|Drama,25,F
36,Kingpin (1996),785,5,Comedy,25,M
49,American Beauty (1999),2858,4,Comedy|Drama,18,M
23,Terms of Endearment (1983),1958,4,Comedy|Drama,35,M
19,Raiders of the Lost Ark (1981),1198,4,Action|Adventure,1,M
22,Labyrinth (1986),1967,4,Adventure|Children's|Fantasy,18,M
76,"Limey, The (1999)",2912,4,Action|Crime|Drama,35,M
20,American Beauty (1999),2858,4,Comedy|Drama,25,M
2,Children of a Lesser God (1986),2312,3,Drama,56,M
52,"River Wild, The (1994)",376,3,Action|Thriller,18,M
83,For Love of the Game (1999),2861,5,Comedy|Drama,25,F
53,Boxing Helena (1993),427,1,Mystery|Romance|Thriller,25,M
62,Cops and Robbersons (1994),437,2,Comedy,35,F
18,"Adventures of Robin Hood, The (1938)",940,4,Action|Adventure,18,F
58,Face/Off (1997),1573,3,Action|Sci-Fi|Thriller,25,M
1,Beauty and the Beast (1991),595,5,Animation|Children's|Musical,1,F
53,Predator 2 (1990),3697,2,Action|Sci-Fi|Thriller,25,M
16,"Bug's Life, A (1998)",2355,5,Animation|Children's|Comedy,35,F
33,Platoon (1986),1090,3,Drama|War,45,M
35,"Winslow Boy, The (1998)",2611,2,Drama,45,M
35,All About My Mother (Todo Sobre Mi Madre) (1999),3083,5,Comedy|Drama,45,M
9,"Sixth Sense, The (1999)",2762,4,Thriller,25,M
48,Toy Story 2 (1999),3114,5,Animation|Children's|Comedy,25,M
33,"Verdict, The (1982)",3068,4,Drama,45,M
10,Tron (1982),2105,5,Action|Adventure|Fantasy|Sci-Fi,35,F
23,But I'm a Cheerleader (1999),3786,4,Comedy,35,M
29,Planet of the Apes (1968),2529,5,Action|Sci-Fi,35,M
26,First Blood (1982),2403,3,Action,25,M
19,Shaft (2000),3744,4,Action|Crime,1,M
53,Emma (1996),838,4,Comedy|Drama|Romance,25,M
59,Porky's (1981),3688,1,Comedy,50,F
93,Star Trek: First Contact (1996),1356,3,Action|Adventure|Sci-Fi,25,M
90,"Net, The (1995)",185,3,Sci-Fi|Thriller,56,M
62,Tough Guys (1986),2472,4,Comedy,35,F
62,Full Metal Jacket (1987),1222,2,Action|Drama|War,35,F
2,Broken Arrow (1996),95,2,Action|Thriller,56,M
29,"Terminator, The (1984)",1240,5,Action|Sci-Fi|Thriller,35,M
58,Malcolm X (1992),3246,4,Drama,25,M
10,Condorman (1981),2041,3,Action|Adventure|Children's|Comedy,35,F
17,Mad Max Beyond Thunderdome (1985),3704,4,Action|Sci-Fi,50,M
24,Pretty Woman (1990),597,4,Comedy|Romance,25,F
48,Superman III (1983),2642,2,Action|Adventure|Sci-Fi,25,M
86,Men in Black (1997),1580,5,Action|Adventure|Comedy|Sci-Fi,1,F
17,Planet of the Apes (1968),2529,4,Action|Sci-Fi,50,M
11,Dances with Wolves (1990),590,3,Adventure|Drama|Western,25,F
26,Ferris Bueller's Day Off (1986),2918,3,Comedy,25,M
75,Independence Day (ID4) (1996),780,4,Action|Sci-Fi|War,1,F
10,Ace Ventura: Pet Detective (1994),344,4,Comedy,35,F
23,Maximum Overdrive (1986),2119,3,Horror,35,M
29,"African Queen, The (1951)",969,3,Action|Adventure|Romance|War,35,M
40,"Towering Inferno, The (1974)",2524,2,Action|Drama,45,M
34,Vacation (1983),2795,5,Comedy,18,F
5,Erin Brockovich (2000),3408,3,Drama,25,M
42,Tron (1982),2105,5,Action|Adventure|Fantasy|Sci-Fi,25,M
100,Aliens (1986),1200,3,Action|Sci-Fi|Thriller|War,35,M
18,Pocahontas (1995),48,4,Animation|Children's|Musical|Romance,18,F
42,Mission to Mars (2000),3354,3,Sci-Fi,25,M
24,Stand by Me (1986),1259,4,Adventure|Comedy|Drama,25,F
36,"War of the Worlds, The (1953)",2662,3,Action|Sci-Fi|War,25,M
93,Star Wars: Episode VI - Return of the Jedi (1983),1210,4,Action|Adventure|Romance|Sci-Fi|War,25,M
22,Man on the Moon (1999),3174,4,Comedy|Drama,18,M
61,Romeo Must Die (2000),3452,3,Action|Romance,25,M
99,Ace Ventura: When Nature Calls (1995),19,4,Comedy,1,F
58,"Trouble with Harry, The (1955)",2184,4,Mystery|Thriller,25,M
59,Dances with Wolves (1990),590,4,Adventure|Drama|Western,50,F
93,Broken Arrow (1996),95,1,Action|Thriller,25,M
48,Lawrence of Arabia (1962),1204,4,Adventure|War,25,M
65,"Untouchables, The (1987)",2194,5,Action|Crime|Drama,35,M
34,Crocodile Dundee II (1988),2471,2,Adventure|Comedy,18,F
100,Star Wars: Episode V - The Empire Strikes Back (1980),1196,4,Action|Adventure|Drama|Sci-Fi|War,35,M
45,20 Dates (1998),2492,2,Comedy,45,F
53,Field of Dreams (1989),1302,4,Drama,25,M
87,"Pope of Greenwich Village, The (1984)",2347,1,Action,25,M
73,Star Trek: The Wrath of Khan (1982),1374,4,Action|Adventure|Sci-Fi,18,M
98,Airplane! (1980),2791,5,Comedy,35,F
26,Stand by Me (1986),1259,5,Adventure|Comedy|Drama,25,M
53,"Madness of King George, The (1994)",272,5,Drama,25,M
19,Screwed (2000),3596,5,Comedy,1,M
10,White Christmas (1954),3675,5,Musical,35,F
33,Fright Night (1985),2867,2,Comedy|Horror,45,M
49,Terminator 2: Judgment Day (1991),589,5,Action|Sci-Fi|Thriller,18,M
65,M*A*S*H (1970),1294,5,Comedy|War,35,M
58,Elizabeth (1998),2336,5,Drama,25,M
78,Honeymoon in Vegas (1992),3614,3,Comedy|Romance,45,F
15,"Silence of the Lambs, The (1991)",593,4,Drama|Thriller,25,M
48,Glory (1989),1242,4,Action|Drama|War,25,M
58,True Crime (1995),695,4,Mystery|Thriller,25,M
18,Highlander III: The Sorcerer (1994),405,1,Action|Sci-Fi,18,F
15,Maverick (1994),368,3,Action|Comedy|Western,25,M
8,"Bridges of Madison County, The (1995)",105,4,Drama|Romance,25,M
88,Moonstruck (1987),3072,4,Comedy,45,F
53,"Color Purple, The (1985)",2739,5,Drama,25,M
6,"Other Sister, The (1999)",2506,3,Comedy|Drama|Romance,50,F
6,Pleasantville (1998),2321,3,Comedy,50,F
11,Muriel's Wedding (1994),342,3,Comedy|Romance,25,F
97,Young Frankenstein (1974),1278,4,Comedy|Horror,35,F
92,Splash (1984),2100,2,Comedy|Fantasy|Romance,18,F
6,"Mighty Ducks, The (1992)",2082,3,Children's|Comedy,50,F
62,Father of the Bride (1950),934,3,Comedy,35,F
81,"Deer Hunter, The (1978)",1263,5,Drama|War,25,F
69,Like Water for Chocolate (Como agua para chocolate) (1992),265,4,Drama|Romance,25,F
28,Unforgiven (1992),1266,3,Western,25,F
9,Contact (1997),1584,5,Drama|Sci-Fi,25,M
56,Trainspotting (1996),778,2,Drama,35,M
44,Adventures in Babysitting (1987),2133,3,Adventure|Comedy,45,M
48,Ghostbusters (1984),2716,3,Comedy|Horror,25,M
93,"Bug's Life, A (1998)",2355,4,Animation|Children's|Comedy,25,M
58,"Jungle Book, The (1967)",2078,5,Animation|Children's|Comedy|Musical,25,M
22,Back to the Future (1985),1270,4,Comedy|Sci-Fi,18,M
58,Willy Wonka and the Chocolate Factory (1971),1073,4,Adventure|Children's|Comedy|Fantasy,25,M
17,Night of the Living Dead (1968),968,4,Horror|Sci-Fi,50,M
23,Crimes and Misdemeanors (1989),2973,3,Comedy,35,M
51,Bullets Over Broadway (1994),348,3,Comedy,1,F
22,Deep Impact (1998),1876,1,Action|Drama|Sci-Fi|Thriller,18,M
8,Soul Food (1997),1621,3,Drama,25,M
62,Grand Canyon (1991),2112,3,Crime|Drama,35,F
56,Being John Malkovich (1999),2997,4,Comedy,35,M
53,Payback (1999),2490,5,Action|Thriller,25,M
36,Doctor Dolittle (1998),1911,4,Comedy,25,M
62,Atlantic City (1980),2130,4,Crime|Drama|Romance,35,F
36,Big (1988),2797,4,Comedy|Fantasy,25,M
16,Dudley Do-Right (1999),2828,1,Children's|Comedy,35,F
15,54 (1998),2188,3,Drama,25,M
92,Pee-wee's Big Adventure (1985),3608,1,Comedy,18,F
27,Touch of Evil (1958),1248,5,Crime|Film-Noir|Thriller,25,M
10,"Gnome-Mobile, The (1967)",2047,4,Children's,35,F
36,Speed (1994),377,5,Action|Romance|Thriller,25,M
42,Escape from the Planet of the Apes (1971),2533,4,Action|Sci-Fi,25,M
69,Secrets & Lies (1996),1041,5,Drama,25,F
35,Kaspar Hauser (1993),824,5,Drama,45,M
2,Dead Poets Society (1989),1246,5,Drama,56,M
80,Pretty Woman (1990),597,4,Comedy|Romance,56,M
44,Flight of the Navigator (1986),2046,4,Adventure|Children's|Sci-Fi,45,M
48,Doctor Zhivago (1965),2067,3,Drama|Romance|War,25,M
26,Star Wars: Episode IV - A New Hope (1977),260,3,Action|Adventure|Fantasy|Sci-Fi,25,M
100,Indiana Jones and the Temple of Doom (1984),2115,3,Action|Adventure,35,M
95,"Hunt for Red October, The (1990)",1610,5,Action|Thriller,45,M
73,Timecop (1994),379,4,Action|Sci-Fi,18,M
73,Pretty Woman (1990),597,4,Comedy|Romance,18,M
11,"Truman Show, The (1998)",1682,1,Drama,25,F
15,Die Hard 2 (1990),1370,4,Action|Thriller,25,M
35,"Postino, Il (The Postman) (1994)",58,3,Drama|Romance,45,M
48,Everest (1998),1797,4,Documentary,25,M
75,Hocus Pocus (1993),2052,4,Children's|Comedy,1,F
19,"Fugitive, The (1993)",457,3,Action|Thriller,1,M
45,Young Frankenstein (1974),1278,3,Comedy|Horror,45,F
18,"Good, The Bad and The Ugly, The (1966)",1201,4,Action|Western,18,F
7,Jurassic Park (1993),480,4,Action|Adventure|Sci-Fi,35,M
16,Superman IV: The Quest for Peace (1987),2643,3,Action|Adventure|Sci-Fi,35,F
10,"Little Mermaid, The (1989)",2081,5,Animation|Children's|Comedy|Musical|Romance,35,F
41,"Sixth Sense, The (1999)",2762,5,Thriller,18,F
58,Ran (1985),1217,5,Drama|War,25,M
23,"Shining, The (1980)",1258,4,Horror,35,M
57,Rules of Engagement (2000),3513,1,Drama|Thriller,18,M
79,Watership Down (1978),2138,3,Animation|Children's|Drama|Fantasy,45,F
42,Event Horizon (1997),1590,3,Action|Mystery|Sci-Fi|Thriller,25,M
11,Pretty Woman (1990),597,3,Comedy|Romance,25,F
17,Swamp Thing (1982),2668,2,Horror|Sci-Fi,50,M
81,Butch Cassidy and the Sundance Kid (1969),1304,5,Action|Comedy|Western,25,F
19,House of Frankenstein (1944),2647,2,Horror,1,M
82,Apollo 13 (1995),150,5,Drama,25,M
24,Pretty in Pink (1986),2145,4,Comedy|Drama|Romance,25,F
30,Requiem for a Dream (2000),3949,4,Drama,35,F
19,Washington Square (1997),1650,1,Drama,1,M
92,Beavis and Butt-head Do America (1996),1405,1,Animation|Comedy,18,F
92,Free Willy 3: The Rescue (1997),1595,1,Adventure|Children's|Drama,18,F
40,Gone with the Wind (1939),920,4,Drama|Romance|War,45,M
6,Strictly Ballroom (1992),1188,4,Comedy|Romance,50,F
53,Fallen (1998),1754,5,Action|Mystery|Thriller,25,M
17,In & Out (1997),1614,5,Comedy,50,M
